num;size;product_id;side;price;step
3.0;3.65319521;BTC-EUR;bids;6283.1;1.0
1.0;0.169;BTC-EUR;bids;6282.96;1.0
1.0;0.38695155;BTC-EUR;bids;6282.95;1.0
1.0;2.4;BTC-EUR;bids;6282.78;1.0
1.0;1.1043;BTC-EUR;bids;6282.51;1.0
1.0;0.0475;BTC-EUR;bids;6281.95;1.0
1.0;0.38695155;BTC-EUR;bids;6281.94;1.0
1.0;1.1041;BTC-EUR;bids;6280.24;1.0
1.0;0.368;BTC-EUR;bids;6277.94;1.0
1.0;0.0925;BTC-EUR;bids;6277.28;1.0
1.0;3.7472;BTC-EUR;bids;6276.43;1.0
1.0;2.3;BTC-EUR;bids;6275.98;1.0
2.0;0.24;BTC-EUR;bids;6274.96;1.0
1.0;2.29127281;BTC-EUR;bids;6274.94;1.0
1.0;7.3592;BTC-EUR;bids;6273.19;1.0
1.0;2.3;BTC-EUR;bids;6273.09;1.0
1.0;3;BTC-EUR;bids;6270.83;1.0
1.0;0.737;BTC-EUR;bids;6270.64;1.0
1.0;0.198;BTC-EUR;bids;6267.47;1.0
1.0;0.8775;BTC-EUR;bids;6267.46;1.0
1.0;4.98140817;BTC-EUR;bids;6265.13;1.0
1.0;0.916;BTC-EUR;bids;6265.12;1.0
1.0;0.00102426;BTC-EUR;bids;6264;1.0
1.0;0.1;BTC-EUR;bids;6260;1.0
1.0;1.125;BTC-EUR;bids;6259.02;1.0
1.0;0.082;BTC-EUR;bids;6257.17;1.0
1.0;0.0584;BTC-EUR;bids;6257.11;1.0
1.0;2.9106;BTC-EUR;bids;6257.1;1.0
1.0;0.72;BTC-EUR;bids;6256.26;1.0
1.0;0.025;BTC-EUR;bids;6253.1;1.0
1.0;0.00408028;BTC-EUR;bids;6252.44;1.0
4.0;1.21685016;BTC-EUR;bids;6250;1.0
1.0;0.00101815;BTC-EUR;bids;6248;1.0
1.0;0.56616992;BTC-EUR;bids;6246.43;1.0
1.0;0.048;BTC-EUR;bids;6245.35;1.0
1.0;29.4561;BTC-EUR;bids;6244.96;1.0
1.0;0.01593823;BTC-EUR;bids;6243.01;1.0
1.0;0.5;BTC-EUR;bids;6243;1.0
1.0;0.00408028;BTC-EUR;bids;6242.48;1.0
1.0;0.001;BTC-EUR;bids;6241.65;1.0
1.0;0.00543304;BTC-EUR;bids;6241;1.0
1.0;0.082;BTC-EUR;bids;6240.01;1.0
2.0;0.26163634;BTC-EUR;bids;6240;1.0
1.0;0.15572776;BTC-EUR;bids;6235;1.0
1.0;0.71;BTC-EUR;bids;6233.35;1.0
1.0;0.139;BTC-EUR;bids;6231.6;1.0
5.0;1.35553857;BTC-EUR;bids;6230;1.0
1.0;0.016;BTC-EUR;bids;6229.72;1.0
1.0;0.001;BTC-EUR;bids;6229.71;1.0
1.0;0.00406808;BTC-EUR;bids;6229.52;1.0
1.0;0.17361287;BTC-EUR;asks;6283.11;1.0
1.0;0.0731;BTC-EUR;asks;6287.91;1.0
1.0;0.001;BTC-EUR;asks;6289.96;1.0
1.0;0.0475;BTC-EUR;asks;6290.07;1.0
1.0;0.71;BTC-EUR;asks;6291.07;1.0
1.0;3.6048;BTC-EUR;asks;6292.28;1.0
1.0;4.42020448;BTC-EUR;asks;6292.38;1.0
1.0;0.24965835;BTC-EUR;asks;6292.49;1.0
1.0;0.8775;BTC-EUR;asks;6292.79;1.0
1.0;0.24965835;BTC-EUR;asks;6293.6;1.0
1.0;2.4;BTC-EUR;asks;6294.14;1.0
1.0;1.1041;BTC-EUR;asks;6294.68;1.0
1.0;0.00409252;BTC-EUR;asks;6296.73;1.0
1.0;0.198;BTC-EUR;asks;6297.46;1.0
1.0;2.259;BTC-EUR;asks;6297.47;1.0
1.0;0.12;BTC-EUR;asks;6298.13;1.0
1.0;1.1041;BTC-EUR;asks;6298.15;1.0
1.0;0.989;BTC-EUR;asks;6298.42;1.0
1.0;1.211;BTC-EUR;asks;6298.44;1.0
1.0;0.796;BTC-EUR;asks;6298.53;1.0
1.0;0.72;BTC-EUR;asks;6298.54;1.0
2.0;0.39755558;BTC-EUR;asks;6300;1.0
1.0;0.367;BTC-EUR;asks;6300.03;1.0
1.0;0.592;BTC-EUR;asks;6300.92;1.0
1.0;2.9106;BTC-EUR;asks;6301.2;1.0
1.0;0.369176;BTC-EUR;asks;6302.58;1.0
1.0;3;BTC-EUR;asks;6303.57;1.0
1.0;1.187;BTC-EUR;asks;6304.54;1.0
1.0;2.2;BTC-EUR;asks;6306.22;1.0
1.0;0.733;BTC-EUR;asks;6306.32;1.0
1.0;0.01522359;BTC-EUR;asks;6306.61;1.0
2.0;0.151435;BTC-EUR;asks;6307;1.0
1.0;0.051;BTC-EUR;asks;6308.11;1.0
1.0;2.2;BTC-EUR;asks;6308.66;1.0
1.0;2.2;BTC-EUR;asks;6309.97;1.0
1.0;0.1;BTC-EUR;asks;6310;1.0
1.0;0.01600256;BTC-EUR;asks;6311.49;1.0
1.0;0.00101206;BTC-EUR;asks;6312.06;1.0
1.0;0.36850274;BTC-EUR;asks;6312.27;1.0
2.0;0.14;BTC-EUR;asks;6313;1.0
1.0;0.01599744;BTC-EUR;asks;6313.51;1.0
1.0;0.001;BTC-EUR;asks;6315;1.0
1.0;0.01599232;BTC-EUR;asks;6315.53;1.0
1.0;0.744;BTC-EUR;asks;6315.79;1.0
1.0;0.36829212;BTC-EUR;asks;6315.8;1.0
1.0;0.36828503;BTC-EUR;asks;6315.93;1.0
1.0;1.5;BTC-EUR;asks;6317.23;1.0
1.0;29.4561;BTC-EUR;asks;6317.5;1.0
1.0;0.01598721;BTC-EUR;asks;6317.55;1.0
1.0;0.36818781;BTC-EUR;asks;6317.59;1.0
1.0;7.36962503;ETH-EUR;bids;132.49;1.0
1.0;25;ETH-EUR;bids;132.48;1.0
1.0;22.6;ETH-EUR;bids;132.46;1.0
3.0;67.4874;ETH-EUR;bids;132.45;1.0
2.0;8.2;ETH-EUR;bids;132.44;1.0
3.0;101.02978808;ETH-EUR;bids;132.42;1.0
1.0;1.35191292;ETH-EUR;bids;132.39;1.0
1.0;11.76;ETH-EUR;bids;132.36;1.0
2.0;48.26;ETH-EUR;bids;132.34;1.0
2.0;36.2178;ETH-EUR;bids;132.33;1.0
2.0;244.06;ETH-EUR;bids;132.31;1.0
1.0;16.47998397;ETH-EUR;bids;132.3;1.0
2.0;27.648;ETH-EUR;bids;132.2;1.0
1.0;20.66;ETH-EUR;bids;132.19;1.0
1.0;84;ETH-EUR;bids;132.13;1.0
2.0;104.85;ETH-EUR;bids;132.12;1.0
1.0;41.1;ETH-EUR;bids;132.07;1.0
1.0;15.893;ETH-EUR;bids;132.06;1.0
1.0;2.26739356;ETH-EUR;bids;132.05;1.0
1.0;42.5;ETH-EUR;bids;131.94;1.0
1.0;1.35191292;ETH-EUR;bids;131.86;1.0
1.0;4.08559353;ETH-EUR;bids;131.76;1.0
1.0;15.893;ETH-EUR;bids;131.69;1.0
1.0;168;ETH-EUR;bids;131.68;1.0
1.0;397.06;ETH-EUR;bids;131.61;1.0
1.0;5;ETH-EUR;bids;131.6;1.0
1.0;240;ETH-EUR;bids;131.36;1.0
1.0;0.01;ETH-EUR;bids;131.34;1.0
2.0;1.36191292;ETH-EUR;bids;131.33;1.0
1.0;0.01;ETH-EUR;bids;131.32;1.0
1.0;0.01;ETH-EUR;bids;131.31;1.0
1.0;0.01;ETH-EUR;bids;131.3;1.0
1.0;199.58;ETH-EUR;bids;131.21;1.0
1.0;5;ETH-EUR;bids;131.16;1.0
1.0;5;ETH-EUR;bids;131.11;1.0
1.0;1;ETH-EUR;bids;131.1;1.0
2.0;141.965;ETH-EUR;bids;131.04;1.0
1.0;5;ETH-EUR;bids;131.03;1.0
7.0;32.28365346;ETH-EUR;bids;131;1.0
1.0;0.96915812;ETH-EUR;bids;130.99;1.0
1.0;5;ETH-EUR;bids;130.91;1.0
1.0;10;ETH-EUR;bids;130.9;1.0
1.0;140.52956692;ETH-EUR;bids;130.87;1.0
1.0;0.67285894;ETH-EUR;bids;130.8;1.0
1.0;5;ETH-EUR;bids;130.71;1.0
1.0;1;ETH-EUR;bids;130.7;1.0
1.0;5;ETH-EUR;bids;130.61;1.0
1.0;0.38004005;ETH-EUR;bids;130.6;1.0
1.0;1;ETH-EUR;bids;130.56;1.0
1.0;10;ETH-EUR;bids;130.51;1.0
1.0;0.00081;ETH-EUR;asks;132.5;1.0
1.0;0.01081;ETH-EUR;asks;132.55;1.0
1.0;0.01081;ETH-EUR;asks;132.6;1.0
1.0;0.01081;ETH-EUR;asks;132.65;1.0
1.0;125.7;ETH-EUR;asks;132.69;1.0
3.0;9.38634364;ETH-EUR;asks;132.7;1.0
3.0;50.015;ETH-EUR;asks;132.72;1.0
1.0;5.33;ETH-EUR;asks;132.73;1.0
1.0;22.6;ETH-EUR;asks;132.74;1.0
1.0;0.01081;ETH-EUR;asks;132.75;1.0
2.0;44.3884;ETH-EUR;asks;132.78;1.0
1.0;86.09;ETH-EUR;asks;132.79;1.0
1.0;0.01081;ETH-EUR;asks;132.8;1.0
1.0;0.202;ETH-EUR;asks;132.81;1.0
1.0;20.66;ETH-EUR;asks;132.83;1.0
1.0;11.76;ETH-EUR;asks;132.84;1.0
1.0;0.01081;ETH-EUR;asks;132.85;1.0
1.0;31.4217;ETH-EUR;asks;132.88;1.0
1.0;42;ETH-EUR;asks;132.89;1.0
1.0;0.01081;ETH-EUR;asks;132.9;1.0
1.0;19.53;ETH-EUR;asks;132.94;1.0
1.0;0.01081;ETH-EUR;asks;132.95;1.0
1.0;32.3;ETH-EUR;asks;133.02;1.0
1.0;0.614;ETH-EUR;asks;133.08;1.0
1.0;38.84;ETH-EUR;asks;133.09;1.0
1.0;0.08;ETH-EUR;asks;133.24;1.0
1.0;0.08;ETH-EUR;asks;133.26;1.0
1.0;0.614;ETH-EUR;asks;133.42;1.0
1.0;397.05;ETH-EUR;asks;133.43;1.0
1.0;1.35191292;ETH-EUR;asks;133.45;1.0
1.0;0.25;ETH-EUR;asks;133.49;1.0
1.0;0.015;ETH-EUR;asks;133.5;1.0
1.0;171.593;ETH-EUR;asks;133.53;1.0
1.0;7.75319878;ETH-EUR;asks;133.65;1.0
1.0;12;ETH-EUR;asks;133.68;1.0
1.0;0.76;ETH-EUR;asks;133.71;1.0
1.0;5;ETH-EUR;asks;133.79;1.0
1.0;10;ETH-EUR;asks;133.89;1.0
2.0;7.22957389;ETH-EUR;asks;133.9;1.0
1.0;10;ETH-EUR;asks;133.93;1.0
1.0;10;ETH-EUR;asks;133.95;1.0
2.0;11.35191292;ETH-EUR;asks;133.98;1.0
7.0;111.41480066;ETH-EUR;asks;134;1.0
1.0;10;ETH-EUR;asks;134.09;1.0
1.0;8.2163776;ETH-EUR;asks;134.1;1.0
1.0;10;ETH-EUR;asks;134.19;1.0
1.0;10;ETH-EUR;asks;134.23;1.0
1.0;0.22;ETH-EUR;asks;134.24;1.0
1.0;0.01086;ETH-EUR;asks;134.27;1.0
1.0;244.598;ETH-EUR;asks;134.28;1.0
5.0;51.1185761;ETH-BTC;bids;0.02108;1.0
9.0;171.4716101;ETH-BTC;bids;0.02107;1.0
4.0;142.4721;ETH-BTC;bids;0.02106;1.0
3.0;63.58546;ETH-BTC;bids;0.02105;1.0
4.0;286.37546;ETH-BTC;bids;0.02104;1.0
4.0;161.40690015;ETH-BTC;bids;0.02103;1.0
2.0;157.4;ETH-BTC;bids;0.02102;1.0
4.0;774.78;ETH-BTC;bids;0.02101;1.0
9.0;160.75268148;ETH-BTC;bids;0.021;1.0
7.0;728.53408872;ETH-BTC;bids;0.02099;1.0
3.0;97.47;ETH-BTC;bids;0.02098;1.0
5.0;167.07188405;ETH-BTC;bids;0.02097;1.0
3.0;135.342;ETH-BTC;bids;0.02096;1.0
2.0;91.24;ETH-BTC;bids;0.02095;1.0
3.0;198.93037551;ETH-BTC;bids;0.02094;1.0
4.0;254.21;ETH-BTC;bids;0.02093;1.0
2.0;4.11;ETH-BTC;bids;0.02092;1.0
1.0;0.37;ETH-BTC;bids;0.02091;1.0
6.0;368.82485974;ETH-BTC;bids;0.0209;1.0
3.0;0.82;ETH-BTC;bids;0.02089;1.0
2.0;3.91;ETH-BTC;bids;0.02088;1.0
3.0;193.41;ETH-BTC;bids;0.02087;1.0
1.0;0.00000268;ETH-BTC;bids;0.02086;1.0
4.0;8.14;ETH-BTC;bids;0.02085;1.0
1.0;36.48;ETH-BTC;bids;0.02084;1.0
1.0;44.31;ETH-BTC;bids;0.02083;1.0
3.0;3.14;ETH-BTC;bids;0.02081;1.0
6.0;11.19;ETH-BTC;bids;0.0208;1.0
2.0;0.15;ETH-BTC;bids;0.02079;1.0
2.0;0.24;ETH-BTC;bids;0.02078;1.0
2.0;3.14;ETH-BTC;bids;0.02077;1.0
1.0;0.14;ETH-BTC;bids;0.02076;1.0
3.0;0.46;ETH-BTC;bids;0.02075;1.0
2.0;2.14;ETH-BTC;bids;0.02074;1.0
3.0;0.49;ETH-BTC;bids;0.02073;1.0
1.0;0.14;ETH-BTC;bids;0.02072;1.0
2.0;2.5;ETH-BTC;bids;0.02071;1.0
3.0;10.15;ETH-BTC;bids;0.0207;1.0
2.0;0.15;ETH-BTC;bids;0.02069;1.0
2.0;0.50266367;ETH-BTC;bids;0.02068;1.0
2.0;10.91;ETH-BTC;bids;0.02067;1.0
3.0;1.17725625;ETH-BTC;bids;0.02066;1.0
2.0;44.53;ETH-BTC;bids;0.02065;1.0
3.0;2.15;ETH-BTC;bids;0.02064;1.0
1.0;0.14;ETH-BTC;bids;0.02063;1.0
4.0;0.69;ETH-BTC;bids;0.02062;1.0
2.0;2.14;ETH-BTC;bids;0.02061;1.0
4.0;50.42424485;ETH-BTC;bids;0.0206;1.0
3.0;204.59742242;ETH-BTC;bids;0.02059;1.0
3.0;0.55738914;ETH-BTC;bids;0.02058;1.0
4.0;24.95940394;ETH-BTC;asks;0.02109;1.0
6.0;87.50664802;ETH-BTC;asks;0.0211;1.0
2.0;4.23;ETH-BTC;asks;0.02111;1.0
3.0;16.713;ETH-BTC;asks;0.02112;1.0
3.0;53.0148;ETH-BTC;asks;0.02113;1.0
3.0;100.59834;ETH-BTC;asks;0.02114;1.0
2.0;17.53458;ETH-BTC;asks;0.02115;1.0
3.0;49.39725874;ETH-BTC;asks;0.02116;1.0
2.0;12.6777989;ETH-BTC;asks;0.02119;1.0
8.0;6.59790013;ETH-BTC;asks;0.0212;1.0
6.0;443.31;ETH-BTC;asks;0.02121;1.0
3.0;0.46172911;ETH-BTC;asks;0.02122;1.0
4.0;0.57;ETH-BTC;asks;0.02123;1.0
3.0;0.71987224;ETH-BTC;asks;0.02124;1.0
7.0;30.22127297;ETH-BTC;asks;0.02125;1.0
8.0;28.31610684;ETH-BTC;asks;0.02126;1.0
3.0;0.44038681;ETH-BTC;asks;0.02127;1.0
2.0;0.15;ETH-BTC;asks;0.02128;1.0
5.0;18.81611279;ETH-BTC;asks;0.02129;1.0
2.0;2.24721363;ETH-BTC;asks;0.0213;1.0
1.0;0.01;ETH-BTC;asks;0.02131;1.0
5.0;1.00938916;ETH-BTC;asks;0.02132;1.0
2.0;25.12;ETH-BTC;asks;0.02133;1.0
4.0;0.95;ETH-BTC;asks;0.02134;1.0
3.0;1.425;ETH-BTC;asks;0.02135;1.0
4.0;3.38594456;ETH-BTC;asks;0.02136;1.0
2.0;44.31;ETH-BTC;asks;0.02137;1.0
1.0;0.01;ETH-BTC;asks;0.02138;1.0
3.0;0.37284462;ETH-BTC;asks;0.02139;1.0
4.0;26.20512538;ETH-BTC;asks;0.0214;1.0
2.0;0.31;ETH-BTC;asks;0.02141;1.0
5.0;10.10371007;ETH-BTC;asks;0.02142;1.0
2.0;3;ETH-BTC;asks;0.02143;1.0
4.0;0.54112679;ETH-BTC;asks;0.02145;1.0
1.0;0.3;ETH-BTC;asks;0.02146;1.0
4.0;1.51113928;ETH-BTC;asks;0.02147;1.0
1.0;23.71453547;ETH-BTC;asks;0.02148;1.0
2.0;0.31;ETH-BTC;asks;0.02149;1.0
8.0;207.93816884;ETH-BTC;asks;0.0215;1.0
1.0;0.01;ETH-BTC;asks;0.02151;1.0
1.0;0.3;ETH-BTC;asks;0.02152;1.0
4.0;0.99790444;ETH-BTC;asks;0.02154;1.0
3.0;2.36376815;ETH-BTC;asks;0.02155;1.0
2.0;4.04981638;ETH-BTC;asks;0.02156;1.0
2.0;1.01;ETH-BTC;asks;0.02157;1.0
3.0;0.7;ETH-BTC;asks;0.02158;1.0
2.0;0.96;ETH-BTC;asks;0.02159;1.0
1.0;2;ETH-BTC;asks;0.0216;1.0
1.0;0.33134621;ETH-BTC;asks;0.02161;1.0
3.0;0.32;ETH-BTC;asks;0.02162;1.0
1.0;1.19392133;BTC-EUR;bids;6285.96;2.0
1.0;0.39922725;BTC-EUR;bids;6285.95;2.0
2.0;0.2165;BTC-EUR;bids;6284.68;2.0
1.0;0.39296681;BTC-EUR;bids;6284.67;2.0
1.0;0.12;BTC-EUR;bids;6283.41;2.0
1.0;1.0937;BTC-EUR;bids;6283.39;2.0
1.0;0.0925;BTC-EUR;bids;6283.11;2.0
1.0;0.05319521;BTC-EUR;bids;6283.1;2.0
1.0;2.4;BTC-EUR;bids;6282.77;2.0
1.0;0.12;BTC-EUR;bids;6281.63;2.0
1.0;1.094;BTC-EUR;bids;6281.61;2.0
1.0;0.12;BTC-EUR;bids;6278.66;2.0
1.0;0.198;BTC-EUR;bids;6278.65;2.0
1.0;0.368;BTC-EUR;bids;6278.64;2.0
1.0;3.7539;BTC-EUR;bids;6277.71;2.0
1.0;0.12;BTC-EUR;bids;6276.22;2.0
1.0;2.3;BTC-EUR;bids;6275.98;2.0
1.0;0.8775;BTC-EUR;bids;6275.18;2.0
1.0;2.29127281;BTC-EUR;bids;6274.94;2.0
1.0;7.3464;BTC-EUR;bids;6273.31;2.0
1.0;2.3;BTC-EUR;bids;6273.09;2.0
1.0;0.737;BTC-EUR;bids;6272.6;2.0
1.0;4.76112005;BTC-EUR;bids;6270.84;2.0
1.0;3;BTC-EUR;bids;6270.83;2.0
1.0;2.9106;BTC-EUR;bids;6265.41;2.0
1.0;1.119;BTC-EUR;bids;6264.63;2.0
1.0;0.72;BTC-EUR;bids;6264.33;2.0
1.0;0.00102426;BTC-EUR;bids;6264;2.0
1.0;0.082;BTC-EUR;bids;6261.51;2.0
1.0;0.1;BTC-EUR;bids;6260;2.0
1.0;0.048;BTC-EUR;bids;6259.21;2.0
1.0;0.025;BTC-EUR;bids;6253.1;2.0
1.0;0.00408028;BTC-EUR;bids;6252.44;2.0
4.0;1.21685016;BTC-EUR;bids;6250;2.0
1.0;0.00101815;BTC-EUR;bids;6248;2.0
1.0;0.56616992;BTC-EUR;bids;6246.43;2.0
2.0;0.1405;BTC-EUR;bids;6244.97;2.0
1.0;29.4561;BTC-EUR;bids;6244.96;2.0
1.0;0.01593823;BTC-EUR;bids;6243.01;2.0
1.0;0.5;BTC-EUR;bids;6243;2.0
1.0;0.00408028;BTC-EUR;bids;6242.48;2.0
1.0;0.001;BTC-EUR;bids;6241.65;2.0
1.0;0.00543304;BTC-EUR;bids;6241;2.0
2.0;0.26163634;BTC-EUR;bids;6240;2.0
1.0;0.71;BTC-EUR;bids;6236.63;2.0
1.0;0.15572776;BTC-EUR;bids;6235;2.0
1.0;0.139;BTC-EUR;bids;6231.6;2.0
5.0;1.35553857;BTC-EUR;bids;6230;2.0
1.0;0.016;BTC-EUR;bids;6229.72;2.0
1.0;0.001;BTC-EUR;bids;6229.71;2.0
1.0;0.04847975;BTC-EUR;asks;6291.75;2.0
2.0;1.8726;BTC-EUR;asks;6291.87;2.0
1.0;0.27;BTC-EUR;asks;6292.03;2.0
1.0;2.4;BTC-EUR;asks;6292.45;2.0
1.0;0.25856447;BTC-EUR;asks;6292.75;2.0
1.0;0.25863605;BTC-EUR;asks;6293.09;2.0
1.0;0.35;BTC-EUR;asks;6293.3;2.0
1.0;0.12;BTC-EUR;asks;6294.57;2.0
1.0;0.71;BTC-EUR;asks;6294.59;2.0
1.0;2.9645;BTC-EUR;asks;6295.23;2.0
1.0;1.0936;BTC-EUR;asks;6295.85;2.0
1.0;0.35;BTC-EUR;asks;6296.6;2.0
1.0;0.00409252;BTC-EUR;asks;6296.73;2.0
1.0;0.592;BTC-EUR;asks;6296.75;2.0
1.0;2.259;BTC-EUR;asks;6296.78;2.0
1.0;1.0937;BTC-EUR;asks;6298.21;2.0
1.0;0.72;BTC-EUR;asks;6298.24;2.0
1.0;0.592;BTC-EUR;asks;6298.4;2.0
1.0;2.259;BTC-EUR;asks;6298.41;2.0
1.0;0.001;BTC-EUR;asks;6299.89;2.0
1.0;0.198;BTC-EUR;asks;6299.95;2.0
1.0;0.784;BTC-EUR;asks;6299.96;2.0
1.0;0.8775;BTC-EUR;asks;6299.98;2.0
2.0;0.39755558;BTC-EUR;asks;6300;2.0
1.0;4.49032629;BTC-EUR;asks;6301.94;2.0
1.0;0.369176;BTC-EUR;asks;6302.58;2.0
1.0;2.2;BTC-EUR;asks;6306.22;2.0
1.0;0.01522359;BTC-EUR;asks;6306.61;2.0
2.0;0.151435;BTC-EUR;asks;6307;2.0
1.0;2.9106;BTC-EUR;asks;6307.45;2.0
1.0;3;BTC-EUR;asks;6308.03;2.0
1.0;2.2;BTC-EUR;asks;6308.66;2.0
1.0;2.2;BTC-EUR;asks;6309.97;2.0
1.0;0.1;BTC-EUR;asks;6310;2.0
1.0;0.01600256;BTC-EUR;asks;6311.49;2.0
1.0;0.00101206;BTC-EUR;asks;6312.06;2.0
2.0;0.14;BTC-EUR;asks;6313;2.0
1.0;0.01599744;BTC-EUR;asks;6313.51;2.0
1.0;0.001;BTC-EUR;asks;6315;2.0
1.0;0.01599232;BTC-EUR;asks;6315.53;2.0
1.0;0.36829212;BTC-EUR;asks;6315.8;2.0
1.0;0.36828503;BTC-EUR;asks;6315.93;2.0
1.0;1.5;BTC-EUR;asks;6317.23;2.0
1.0;29.4561;BTC-EUR;asks;6317.5;2.0
1.0;0.01598721;BTC-EUR;asks;6317.55;2.0
1.0;0.36818781;BTC-EUR;asks;6317.59;2.0
1.0;0.00544812;BTC-EUR;asks;6319;2.0
1.0;0.00100903;BTC-EUR;asks;6319.05;2.0
1.0;0.36800647;BTC-EUR;asks;6319.13;2.0
1.0;0.0159821;BTC-EUR;asks;6319.57;2.0
1.0;0.07573499;ETH-EUR;bids;132.49;2.0
2.0;15.09538592;ETH-EUR;bids;132.48;2.0
1.0;7.54769296;ETH-EUR;bids;132.47;2.0
1.0;86.09;ETH-EUR;bids;132.46;2.0
1.0;18.651;ETH-EUR;bids;132.44;2.0
3.0;89.74;ETH-EUR;bids;132.43;2.0
1.0;41.5102;ETH-EUR;bids;132.41;2.0
2.0;49.35201796;ETH-EUR;bids;132.39;2.0
1.0;11.76;ETH-EUR;bids;132.36;2.0
3.0;30.26;ETH-EUR;bids;132.32;2.0
3.0;242.37798397;ETH-EUR;bids;132.3;2.0
1.0;31.1326;ETH-EUR;bids;132.29;2.0
1.0;38.85;ETH-EUR;bids;132.28;2.0
1.0;25.14;ETH-EUR;bids;132.22;2.0
1.0;4.8;ETH-EUR;bids;132.21;2.0
1.0;20.66;ETH-EUR;bids;132.19;2.0
1.0;84;ETH-EUR;bids;132.15;2.0
1.0;66;ETH-EUR;bids;132.12;2.0
1.0;15.891;ETH-EUR;bids;132.07;2.0
1.0;2.26739356;ETH-EUR;bids;132.05;2.0
1.0;31.6;ETH-EUR;bids;132.03;2.0
1.0;168;ETH-EUR;bids;131.94;2.0
1.0;397.06;ETH-EUR;bids;131.93;2.0
1.0;30;ETH-EUR;bids;131.9;2.0
1.0;1.35201796;ETH-EUR;bids;131.86;2.0
1.0;15.891;ETH-EUR;bids;131.73;2.0
1.0;5;ETH-EUR;bids;131.6;2.0
1.0;240;ETH-EUR;bids;131.4;2.0
1.0;0.01;ETH-EUR;bids;131.34;2.0
2.0;1.36201796;ETH-EUR;bids;131.33;2.0
1.0;0.01;ETH-EUR;bids;131.32;2.0
1.0;0.01;ETH-EUR;bids;131.31;2.0
1.0;0.01;ETH-EUR;bids;131.3;2.0
1.0;199.58;ETH-EUR;bids;131.21;2.0
1.0;5;ETH-EUR;bids;131.16;2.0
1.0;5;ETH-EUR;bids;131.11;2.0
1.0;1;ETH-EUR;bids;131.1;2.0
2.0;141.965;ETH-EUR;bids;131.04;2.0
1.0;5;ETH-EUR;bids;131.03;2.0
7.0;32.28365346;ETH-EUR;bids;131;2.0
1.0;0.96915812;ETH-EUR;bids;130.99;2.0
1.0;5;ETH-EUR;bids;130.91;2.0
1.0;10;ETH-EUR;bids;130.9;2.0
1.0;140.52956692;ETH-EUR;bids;130.87;2.0
1.0;0.67285894;ETH-EUR;bids;130.8;2.0
1.0;5;ETH-EUR;bids;130.71;2.0
1.0;1;ETH-EUR;bids;130.7;2.0
1.0;5;ETH-EUR;bids;130.61;2.0
1.0;0.38004005;ETH-EUR;bids;130.6;2.0
1.0;1;ETH-EUR;bids;130.56;2.0
1.0;0.01131;ETH-EUR;asks;132.56;2.0
1.0;0.01131;ETH-EUR;asks;132.62;2.0
2.0;4.80655815;ETH-EUR;asks;132.68;2.0
1.0;4.79524815;ETH-EUR;asks;132.69;2.0
1.0;48;ETH-EUR;asks;132.7;2.0
2.0;23.16;ETH-EUR;asks;132.71;2.0
1.0;1.455;ETH-EUR;asks;132.73;2.0
2.0;86.10131;ETH-EUR;asks;132.74;2.0
2.0;44.0058;ETH-EUR;asks;132.75;2.0
1.0;86.09;ETH-EUR;asks;132.76;2.0
4.0;27.89131;ETH-EUR;asks;132.8;2.0
2.0;36.51131;ETH-EUR;asks;132.86;2.0
1.0;31.1298;ETH-EUR;asks;132.88;2.0
1.0;0.202;ETH-EUR;asks;132.89;2.0
1.0;19.53;ETH-EUR;asks;132.91;2.0
1.0;0.01131;ETH-EUR;asks;132.92;2.0
1.0;11.76;ETH-EUR;asks;132.94;2.0
1.0;0.01131;ETH-EUR;asks;132.98;2.0
1.0;29.7;ETH-EUR;asks;132.99;2.0
1.0;0.01131;ETH-EUR;asks;133.04;2.0
1.0;0.614;ETH-EUR;asks;133.08;2.0
1.0;38.84;ETH-EUR;asks;133.09;2.0
1.0;0.01131;ETH-EUR;asks;133.1;2.0
1.0;0.08;ETH-EUR;asks;133.24;2.0
1.0;0.08;ETH-EUR;asks;133.26;2.0
1.0;0.614;ETH-EUR;asks;133.42;2.0
1.0;397.05;ETH-EUR;asks;133.43;2.0
1.0;1.35201796;ETH-EUR;asks;133.45;2.0
1.0;0.25;ETH-EUR;asks;133.49;2.0
1.0;0.015;ETH-EUR;asks;133.5;2.0
1.0;171.593;ETH-EUR;asks;133.53;2.0
1.0;7.75319878;ETH-EUR;asks;133.65;2.0
1.0;12;ETH-EUR;asks;133.68;2.0
1.0;0.76;ETH-EUR;asks;133.71;2.0
1.0;5;ETH-EUR;asks;133.79;2.0
1.0;10;ETH-EUR;asks;133.89;2.0
2.0;7.22957389;ETH-EUR;asks;133.9;2.0
1.0;10;ETH-EUR;asks;133.93;2.0
1.0;10;ETH-EUR;asks;133.95;2.0
2.0;11.35201796;ETH-EUR;asks;133.98;2.0
7.0;111.41480066;ETH-EUR;asks;134;2.0
1.0;10;ETH-EUR;asks;134.09;2.0
1.0;8.2163776;ETH-EUR;asks;134.1;2.0
1.0;10;ETH-EUR;asks;134.19;2.0
1.0;10;ETH-EUR;asks;134.23;2.0
1.0;0.22;ETH-EUR;asks;134.24;2.0
1.0;0.01086;ETH-EUR;asks;134.27;2.0
1.0;244.598;ETH-EUR;asks;134.28;2.0
1.0;5;ETH-EUR;asks;134.29;2.0
