;product_id;time;price;size;side;step
1694;BTC-EUR;23:59:42;6287.35;0.0358776;sell;74.0
1695;ETH-BTC;00:00:34;0.02107;0.02002908;buy;75.0
1696;ETH-BTC;00:01:02;0.02109;3.76351583;sell;75.0
1697;ETH-BTC;00:01:06;0.02108;0.15086369;buy;75.0
1698;ETH-BTC;00:01:30;0.02108;0.01899902;buy;76.0
1699;ETH-BTC;00:04:42;0.02108;0.15086369;buy;79.0
1700;ETH-BTC;00:05:00;0.02109;0.60218113;sell;79.0
1701;ETH-BTC;00:07:04;0.02108;0.06852021;sell;81.0
1702;ETH-BTC;00:08:10;0.0211;0.01233657;sell;82.0
1703;ETH-BTC;00:08:15;0.0211;0.01233657;sell;82.0
1704;ETH-BTC;00:08:22;0.02109;0.0127519;buy;83.0
1705;ETH-BTC;00:08:55;0.02109;0.01229456;buy;83.0
1706;ETH-BTC;00:10:04;0.02109;0.09;buy;84.0
1707;ETH-BTC;00:11:41;0.0211;0.07465628;sell;86.0
1708;ETH-BTC;00:11:57;0.0211;0.06859446;sell;86.0
1709;ETH-BTC;00:11:58;0.02109;3.7889083;buy;86.0
1710;ETH-BTC;00:11:58;0.0211;0.01296282;sell;86.0
1711;ETH-BTC;00:13:34;0.0211;0.2191133;sell;88.0
1712;ETH-BTC;00:13:34;0.0211;0.28266419;sell;88.0
1713;ETH-BTC;00:16:43;0.02109;0.81570783;buy;91.0
1714;ETH-BTC;00:16:56;0.02109;0.01303215;buy;91.0
1715;ETH-BTC;00:17:16;0.02109;1.90156686;buy;91.0
1716;ETH-BTC;00:17:16;0.02109;7.17126002;buy;91.0
1717;ETH-BTC;00:18:04;0.02111;0.17240574;sell;92.0
1718;ETH-BTC;00:18:07;0.02111;0.17435967;sell;92.0
1719;ETH-BTC;00:18:55;0.02111;0.01523459;sell;93.0
1720;ETH-BTC;00:18:55;0.02112;0.093;sell;93.0
1721;ETH-BTC;00:18:55;0.02112;0.18114564;sell;93.0
1722;ETH-BTC;00:18:55;0.02112;0.27598162;sell;93.0
1723;ETH-BTC;00:19:30;0.02113;0.05;sell;94.0
1724;ETH-BTC;00:19:30;0.02113;0.11383175;sell;94.0
1725;ETH-BTC;00:21:47;0.02107;0.32;buy;96.0
1726;ETH-BTC;00:21:47;0.02107;3.15;buy;96.0
1727;ETH-BTC;00:22:45;0.02103;0.27442477;buy;97.0
1728;ETH-BTC;00:22:45;0.02103;3.5;buy;97.0
1729;ETH-BTC;00:22:45;0.02103;7.88515262;buy;97.0
1730;ETH-BTC;00:22:45;0.02103;21.54817644;buy;97.0
1731;ETH-BTC;00:22:45;0.02104;1.80202737;buy;97.0
1732;ETH-BTC;00:22:45;0.02104;2.81510336;buy;97.0
1733;ETH-BTC;00:22:45;0.02104;3.38286927;buy;97.0
1734;ETH-BTC;00:22:45;0.02104;3.41206958;buy;97.0
1735;ETH-BTC;00:22:45;0.02104;4.0;buy;97.0
1736;ETH-BTC;00:22:45;0.02104;7.88515262;buy;97.0
1737;ETH-BTC;00:22:45;0.02104;13.286;buy;97.0
1738;ETH-BTC;00:22:46;0.02105;0.01314628;sell;97.0
1739;ETH-BTC;00:23:01;0.02104;0.01290479;buy;97.0
1740;ETH-BTC;00:23:48;0.02105;0.01358598;sell;98.0
1741;ETH-BTC;00:23:48;0.02106;0.06115356;sell;98.0
1742;ETH-BTC;00:23:52;0.02105;0.53307894;buy;98.0
1743;ETH-BTC;00:24:47;0.02104;2.34624633;buy;99.0
1744;ETH-BTC;00:24:47;0.02104;4.0;buy;99.0
1745;ETH-BTC;00:25:13;0.02107;0.02051983;sell;99.0
1746;ETH-BTC;00:25:39;0.02103;1.66;buy;100.0
1747;ETH-BTC;00:25:39;0.02104;0.34;buy;100.0
1748;ETH-BTC;00:25:46;0.02104;3.47;sell;100.0
1749;ETH-BTC;00:26:42;0.02107;0.0175;sell;101.0
1750;ETH-BTC;00:26:43;0.02106;10.37;buy;101.0
1751;ETH-BTC;00:27:40;0.02108;1.906272;sell;102.0
1752;ETH-BTC;00:27:40;0.02108;4.0;sell;102.0
1753;ETH-BTC;00:28:01;0.02107;30.0;buy;102.0
1754;ETH-BTC;00:28:10;0.02106;1.02234165;buy;102.0
1755;ETH-BTC;00:28:52;0.02106;0.03460567;buy;103.0
1756;ETH-BTC;00:30:18;0.02107;0.02275771;sell;105.0
1757;ETH-BTC;00:32:36;0.02109;0.25;sell;107.0
1758;ETH-BTC;00:32:36;0.02109;3.5;sell;107.0
1759;ETH-BTC;00:32:36;0.02109;8.0;sell;107.0
1760;ETH-BTC;00:32:36;0.02109;15.0;sell;107.0
1761;ETH-BTC;00:32:43;0.0211;0.34118183;sell;107.0
1762;ETH-BTC;00:34:30;0.0211;0.04758479;sell;109.0
1763;ETH-BTC;00:34:32;0.02109;0.29138989;buy;109.0
1764;ETH-BTC;00:34:51;0.02109;0.07054607;buy;109.0
1765;ETH-BTC;00:35:52;0.02109;0.63806404;buy;110.0
1766;ETH-BTC;00:35:52;0.02109;21.99193596;buy;110.0
1767;ETH-BTC;00:36:56;0.02108;0.02784209;buy;111.0
1768;ETH-BTC;00:37:49;0.02109;0.01269249;sell;112.0
1769;ETH-BTC;00:37:53;0.02108;0.01284353;buy;112.0
1770;ETH-BTC;00:40:17;0.02107;0.66586187;buy;114.0
1771;ETH-BTC;00:41:00;0.02107;0.05668;buy;115.0
1772;ETH-BTC;00:41:21;0.02108;0.80300552;sell;116.0
1773;ETH-BTC;00:41:48;0.02107;1.31857568;buy;116.0
1774;ETH-BTC;00:41:48;0.02107;3.27745813;buy;116.0
1775;ETH-BTC;00:41:48;0.02107;3.5;buy;116.0
1776;ETH-BTC;00:41:50;0.02107;0.13517827;buy;116.0
1777;ETH-BTC;00:42:39;0.02107;0.70010141;buy;117.0
1778;ETH-BTC;00:43:00;0.02108;0.2952505;sell;117.0
1779;ETH-BTC;00:43:41;0.02109;2.19417018;sell;118.0
1780;ETH-BTC;00:43:47;0.02109;0.34037133;sell;118.0
1781;ETH-BTC;00:43:52;0.02109;0.96170577;sell;118.0
1782;ETH-BTC;00:44:43;0.02108;0.7;buy;119.0
1783;ETH-BTC;00:44:47;0.02109;0.17698995;sell;119.0
1784;ETH-BTC;00:44:47;0.02109;0.50375272;sell;119.0
1785;ETH-BTC;00:45:18;0.02109;2.04227447;sell;120.0
1786;ETH-BTC;00:45:21;0.02109;1.42857102;sell;120.0
1787;ETH-BTC;00:45:38;0.02108;0.80300552;buy;120.0
1788;ETH-BTC;00:45:41;0.02109;0.02915451;sell;120.0
1789;ETH-BTC;00:45:41;0.0211;0.02698765;sell;120.0
1790;ETH-BTC;00:46:31;0.02108;0.18070525;buy;121.0
1791;ETH-BTC;00:46:42;0.02109;0.67892971;sell;121.0
1792;ETH-BTC;00:46:58;0.02108;0.02664161;buy;121.0
1793;ETH-BTC;00:48:01;0.02107;3.5;buy;122.0
1794;ETH-BTC;00:48:02;0.02106;0.37949749;buy;122.0
1795;ETH-BTC;00:48:41;0.02107;0.02717366;sell;123.0
1796;ETH-BTC;00:49:26;0.02106;0.02320307;buy;124.0
1797;ETH-BTC;00:50:01;0.02106;0.1683502;buy;124.0
1798;ETH-BTC;00:51:36;0.02107;0.0120791;sell;126.0
1799;ETH-BTC;00:52:40;0.02107;0.01271115;sell;127.0
1800;ETH-BTC;00:52:47;0.02106;0.01290995;buy;127.0
1801;ETH-BTC;00:52:52;0.02106;0.01290995;buy;127.0
1802;ETH-BTC;00:53:23;0.02108;0.33964915;sell;128.0
1803;ETH-BTC;00:53:38;0.02108;0.01276884;sell;128.0
1804;ETH-BTC;00:54:14;0.02108;0.01867084;buy;128.0
1805;ETH-BTC;00:55:10;0.02109;1.01841779;sell;129.0
1806;ETH-BTC;00:55:19;0.02108;0.01085715;buy;130.0
1807;ETH-BTC;00:55:36;0.02108;0.02649929;buy;130.0
1808;ETH-BTC;00:56:20;0.02107;1.98680146;buy;131.0
1809;ETH-BTC;00:57:12;0.02107;0.25130471;sell;131.0
1810;ETH-BTC;00:58:24;0.02106;5.86320602;buy;133.0
1811;ETH-BTC;01:00:22;0.02105;1.341075;buy;135.0
1812;ETH-BTC;01:00:22;0.02105;7.738925;buy;135.0
1813;ETH-BTC;01:00:48;0.02106;0.29886598;sell;135.0
1814;ETH-BTC;01:01:56;0.02106;0.13837479;buy;136.0
1815;ETH-BTC;01:02:17;0.02107;0.06918739;buy;137.0
1816;ETH-BTC;01:02:19;0.02108;0.01371484;sell;137.0
1817;ETH-BTC;01:02:58;0.02106;0.02075622;buy;137.0
1818;ETH-BTC;01:04:49;0.02106;0.33959927;sell;139.0
1819;ETH-BTC;01:04:57;0.02106;0.23803888;buy;139.0
1820;ETH-BTC;01:06:08;0.02106;2.35438523;sell;140.0
1821;ETH-BTC;01:06:08;0.02106;4.0;sell;140.0
1822;ETH-BTC;01:06:08;0.02106;8.0;sell;140.0
1823;ETH-BTC;01:06:10;0.02105;0.05286062;buy;140.0
1824;ETH-BTC;01:06:42;0.02107;1.69397992;sell;141.0
1825;ETH-BTC;01:07:15;0.02107;0.43399477;sell;141.0
1826;ETH-BTC;01:07:39;0.02107;0.01287643;sell;142.0
1827;ETH-BTC;01:07:43;0.02105;0.01283171;buy;142.0
1828;ETH-BTC;01:11:00;0.02104;0.02375013;buy;145.0
1829;ETH-BTC;01:11:32;0.02104;0.62609319;buy;146.0
1830;ETH-BTC;01:11:55;0.02103;0.05244362;buy;146.0
1831;ETH-BTC;01:12:18;0.02103;0.01013809;buy;147.0
1832;ETH-BTC;01:14:47;0.02104;0.67858607;sell;149.0
1833;ETH-BTC;01:14:55;0.02104;0.01015806;sell;149.0
1834;ETH-BTC;01:14:59;0.02104;0.05088347;sell;149.0
1835;ETH-BTC;01:15:22;0.02103;0.5;buy;150.0
1836;ETH-BTC;01:15:22;0.02103;0.83407552;buy;150.0
1837;ETH-BTC;01:16:21;0.02104;1.56472592;sell;151.0
1838;ETH-BTC;01:17:09;0.02104;0.16003597;sell;151.0
1839;ETH-BTC;01:17:29;0.02103;0.0275605;buy;152.0
1840;ETH-BTC;01:17:29;0.02103;0.12608278;buy;152.0
1841;ETH-BTC;01:17:50;0.02103;0.24748436;sell;152.0
1842;ETH-BTC;01:17:52;0.02102;1.99681065;buy;152.0
1843;ETH-BTC;01:18:28;0.02102;0.69333703;buy;153.0
1844;ETH-BTC;01:18:34;0.02103;0.03742226;sell;153.0
1845;ETH-BTC;01:18:40;0.02103;0.02820111;sell;153.0
1846;ETH-BTC;01:19:44;0.02103;0.54329482;sell;154.0
1847;ETH-BTC;01:19:45;0.02103;0.65791726;sell;154.0
1848;ETH-BTC;01:20:16;0.02103;0.19125525;sell;154.0
1849;ETH-BTC;01:22:19;0.02103;1.40877737;sell;157.0
1850;ETH-BTC;01:22:43;0.02102;0.04305016;buy;157.0
1851;ETH-BTC;01:22:54;0.02102;0.01167729;buy;157.0
1852;ETH-BTC;01:23:01;0.02103;0.01313182;sell;157.0
1853;ETH-BTC;01:23:10;0.02102;0.01284856;buy;157.0
1854;ETH-BTC;01:24:49;0.02103;3.25867731;buy;159.0
1855;ETH-BTC;01:25:47;0.02104;0.7185049;sell;160.0
1856;ETH-BTC;01:26:09;0.02103;0.22978959;buy;160.0
1857;ETH-BTC;01:26:35;0.02104;0.7185049;buy;161.0
1858;ETH-BTC;01:28:29;0.02105;1.04321669;buy;163.0
1859;ETH-BTC;01:29:41;0.02105;0.02219099;buy;164.0
1860;ETH-BTC;01:30:19;0.02106;8.97695726;sell;165.0
1861;ETH-BTC;01:30:36;0.02107;0.02898834;sell;165.0
1862;ETH-BTC;01:32:31;0.02106;0.13827036;buy;167.0
1863;ETH-BTC;01:32:52;0.02106;0.0957228;buy;167.0
1864;ETH-BTC;01:34:46;0.02105;0.32;buy;169.0
1865;ETH-BTC;01:35:32;0.02105;0.40045825;buy;170.0
1866;ETH-BTC;01:36:53;0.02106;0.04287334;sell;171.0
1867;ETH-BTC;01:37:26;0.02106;7.14475914;sell;172.0
1868;ETH-BTC;01:38:09;0.02106;0.01267798;sell;172.0
1869;ETH-BTC;01:38:14;0.02105;0.01281381;buy;172.0
1870;ETH-BTC;01:39:03;0.02105;1.46512516;buy;173.0
1871;ETH-BTC;01:39:40;0.02106;0.13607247;sell;174.0
1872;ETH-BTC;01:39:53;0.02105;0.10154876;buy;174.0
1873;ETH-BTC;01:41:10;0.02106;0.03599845;sell;175.0
1874;ETH-BTC;01:41:49;0.02107;0.01145831;sell;176.0
1875;ETH-BTC;01:42:45;0.02106;0.17347926;sell;177.0
1876;ETH-BTC;01:43:05;0.02106;0.15212688;sell;177.0
1877;ETH-BTC;01:43:34;0.02107;0.51035324;sell;178.0
1878;ETH-BTC;01:45:21;0.02106;0.3;buy;180.0
1879;ETH-BTC;01:45:21;0.02106;0.76021211;buy;180.0
1880;ETH-BTC;01:45:48;0.02106;0.05298422;buy;180.0
1881;ETH-BTC;01:46:26;0.02107;1.00002792;sell;181.0
1882;ETH-BTC;01:47:05;0.02107;0.06590645;buy;181.0
1883;ETH-BTC;01:47:41;0.02108;0.19634492;sell;182.0
1884;ETH-BTC;01:48:04;0.02107;10.21420416;buy;182.0
1885;ETH-BTC;01:48:04;0.02108;3.93648595;buy;182.0
1886;ETH-BTC;01:48:04;0.02108;6.89043368;buy;182.0
1887;ETH-BTC;01:48:04;0.02108;8.0;buy;182.0
1888;ETH-BTC;01:49:14;0.02109;0.04619511;sell;183.0
1889;ETH-BTC;01:50:17;0.02107;0.3673573;buy;184.0
1890;ETH-BTC;01:52:51;0.02108;0.01275468;sell;187.0
1891;ETH-BTC;01:52:56;0.02107;0.01281252;buy;187.0
1892;ETH-BTC;01:54:29;0.02109;3.40471229;sell;189.0
1893;ETH-BTC;01:56:14;0.02109;0.12716649;sell;190.0
1894;ETH-BTC;01:56:41;0.02109;0.46812122;sell;191.0
1895;ETH-BTC;01:56:41;0.02109;1.57103868;sell;191.0
1896;ETH-BTC;01:57:11;0.02109;4.58627358;sell;191.0
1897;ETH-BTC;01:57:17;0.02108;0.31203412;buy;191.0
1898;ETH-BTC;01:57:45;0.02108;0.18022679;buy;192.0
1899;ETH-BTC;01:59:58;0.02109;0.0214559;sell;194.0
1900;ETH-BTC;02:01:31;0.02108;1.48738466;buy;196.0
1901;ETH-BTC;02:01:31;0.02108;1.89153402;buy;196.0
1902;ETH-BTC;02:02:26;0.02108;1.72342;buy;197.0
1903;ETH-BTC;02:05:34;0.0211;0.01800385;sell;200.0
1904;ETH-BTC;02:05:58;0.02109;0.01109945;buy;200.0
1905;ETH-BTC;02:06:40;0.0211;3.023281;sell;201.0
1906;ETH-BTC;02:06:57;0.02109;0.05026936;buy;201.0
1907;ETH-BTC;02:07:31;0.0211;0.4069789;sell;202.0
1908;ETH-BTC;02:07:38;0.0211;0.01251483;sell;202.0
1909;ETH-BTC;02:07:43;0.02109;0.01283425;buy;202.0
1910;ETH-BTC;02:09:27;0.0211;0.13567513;sell;204.0
1911;ETH-BTC;02:10:02;0.02109;0.14697239;buy;204.0
1912;ETH-BTC;02:10:37;0.0211;0.05136279;sell;205.0
1913;ETH-BTC;02:10:43;0.02109;0.08474576;buy;205.0
1914;ETH-BTC;02:12:30;0.02109;1.70124526;buy;207.0
1915;ETH-BTC;02:12:30;0.02109;2.8230219;buy;207.0
1916;ETH-BTC;02:12:30;0.02109;4.0;buy;207.0
1917;ETH-BTC;02:12:30;0.02109;6.29875474;buy;207.0
1918;ETH-BTC;02:12:30;0.02109;19.76828185;buy;207.0
1919;ETH-BTC;02:12:40;0.02109;1.00305758;buy;207.0
1920;ETH-BTC;02:12:50;0.02109;0.01005473;buy;207.0
1921;ETH-BTC;02:14:18;0.02108;0.32515826;buy;208.0
1922;ETH-BTC;02:15:05;0.02109;0.01224996;sell;209.0
1923;ETH-BTC;02:15:36;0.02108;0.01005438;buy;210.0
1924;ETH-BTC;02:15:47;0.02108;0.08909528;buy;210.0
1925;ETH-BTC;02:17:36;0.02107;0.73551981;buy;212.0
1926;ETH-BTC;02:18:21;0.02107;2.79717551;buy;213.0
1927;ETH-BTC;02:18:21;0.02107;3.26448019;buy;213.0
1928;ETH-BTC;02:19:11;0.02107;0.37409075;buy;213.0
1929;ETH-BTC;02:19:39;0.02108;0.14947725;sell;214.0
1930;ETH-BTC;02:20:33;0.02106;0.50818581;buy;215.0
1931;ETH-BTC;02:21:19;0.02107;1.35942749;sell;216.0
1932;ETH-BTC;02:21:42;0.02107;0.11501019;sell;216.0
1933;ETH-BTC;02:21:55;0.02107;9.04;sell;216.0
1934;ETH-BTC;02:22:51;0.02109;0.01302746;sell;217.0
1935;ETH-BTC;02:22:56;0.02108;0.0127854;buy;217.0
1936;ETH-BTC;02:23:29;0.02108;0.11687621;buy;218.0
1937;ETH-BTC;02:24:20;0.02108;0.6112726;buy;219.0
1938;ETH-BTC;02:24:56;0.02109;0.6935;sell;219.0
1939;ETH-BTC;02:25:01;0.02108;2.11340953;buy;219.0
1940;ETH-BTC;02:29:49;0.02109;0.47924395;sell;224.0
1941;ETH-BTC;02:30:03;0.02109;4.27896457;sell;224.0
1942;ETH-BTC;02:30:14;0.02108;1.14565626;buy;224.0
1943;ETH-BTC;02:30:14;0.02108;2.32499935;buy;224.0
1944;ETH-BTC;02:30:54;0.02108;0.04858918;buy;225.0
1945;ETH-BTC;02:31:06;0.02108;0.6627526;buy;225.0
1946;ETH-BTC;02:32:02;0.02108;0.72883768;buy;226.0
1947;ETH-BTC;02:33:30;0.02109;0.05444873;sell;228.0
1948;ETH-BTC;02:34:58;0.02109;3.40338791;sell;229.0
1949;ETH-BTC;02:35:54;0.02109;3.45783664;sell;230.0
1950;ETH-BTC;02:35:54;0.02109;4.0;sell;230.0
1951;ETH-BTC;02:35:54;0.02109;4.54216336;sell;230.0
1952;ETH-BTC;02:35:54;0.02109;11.84631573;sell;230.0
1953;ETH-BTC;02:37:45;0.02107;0.01296899;sell;232.0
1954;ETH-BTC;02:37:50;0.02106;0.01275166;buy;232.0
1955;ETH-BTC;02:40:12;0.02106;14.27476779;buy;234.0
1956;ETH-BTC;02:46:15;0.02105;0.0614317;sell;240.0
1957;ETH-BTC;02:47:31;0.02104;0.12;buy;242.0
1958;ETH-BTC;02:48:19;0.02105;0.20483443;sell;243.0
1959;ETH-BTC;02:48:53;0.02103;0.41784185;buy;243.0
1960;ETH-BTC;02:49:39;0.02104;0.062719;sell;244.0
1961;ETH-BTC;02:52:39;0.02104;0.01332561;sell;247.0
1962;ETH-BTC;02:52:44;0.02103;0.01280387;buy;247.0
1963;ETH-BTC;02:53:03;0.02103;0.0866004;buy;247.0
1964;ETH-BTC;02:53:30;0.02105;2.881647;sell;248.0
1965;ETH-BTC;02:53:30;0.02105;4.0;sell;248.0
1966;ETH-BTC;02:53:41;0.02105;4.22169596;sell;248.0
1967;ETH-BTC;02:54:30;0.02105;0.13790833;sell;249.0
1968;ETH-BTC;02:57:02;0.02106;0.052795;sell;251.0
1969;ETH-BTC;02:57:56;0.02105;4.0;buy;252.0
1970;ETH-BTC;02:57:56;0.02105;6.0;buy;252.0
1971;ETH-BTC;02:58:18;0.02106;0.1;buy;253.0
1972;ETH-BTC;02:58:38;0.02106;10.0;buy;253.0
1973;ETH-BTC;02:58:38;0.02107;3.40857274;sell;253.0
1974;ETH-BTC;02:59:28;0.02106;0.07368659;buy;254.0
1975;ETH-BTC;03:01:58;0.02106;0.13633361;sell;256.0
1976;ETH-BTC;03:02:08;0.02105;0.0376336;buy;256.0
1977;ETH-BTC;03:02:28;0.02106;0.23505344;sell;257.0
1978;ETH-BTC;03:03:42;0.02107;0.27149511;sell;258.0
1979;ETH-BTC;03:03:57;0.02107;0.29373754;sell;258.0
1980;ETH-BTC;03:07:03;0.02106;0.01;buy;261.0
1981;ETH-BTC;03:07:39;0.02107;0.01207458;sell;262.0
1982;ETH-BTC;03:07:45;0.02106;0.01277783;buy;262.0
1983;ETH-BTC;03:08:54;0.02107;0.07415169;sell;263.0
1984;ETH-BTC;03:11:39;0.02108;0.01352365;sell;266.0
1985;ETH-BTC;03:11:49;0.02106;0.29114329;buy;266.0
1986;ETH-BTC;03:12:38;0.02108;0.01075194;sell;267.0
1987;ETH-BTC;03:12:43;0.02107;5.72037334;buy;267.0
1988;ETH-BTC;03:12:52;0.02107;0.03470776;buy;267.0
1989;ETH-BTC;03:13:11;0.02107;0.03998231;buy;267.0
1990;ETH-BTC;03:13:24;0.02107;10.4123282;buy;268.0
1991;ETH-BTC;03:13:37;0.02107;0.48590865;buy;268.0
1992;ETH-BTC;03:13:48;0.02108;0.20924531;sell;268.0
1993;ETH-BTC;03:13:53;0.02107;1.59666782;buy;268.0
1994;ETH-BTC;03:16:14;0.02108;1.32296925;sell;270.0
1995;ETH-BTC;03:16:14;0.02108;3.5;sell;270.0
1996;ETH-BTC;03:16:14;0.02108;3.7664791;sell;270.0
1997;ETH-BTC;03:16:14;0.02108;8.0;sell;270.0
1998;ETH-BTC;03:16:14;0.02108;16.032124;sell;270.0
1999;ETH-BTC;03:16:45;0.02107;2.7769424;buy;271.0
2000;ETH-BTC;03:16:45;0.02107;3.71003192;buy;271.0
2001;ETH-BTC;03:16:45;0.02107;3.99267434;buy;271.0
2002;ETH-BTC;03:16:45;0.02107;5.02035134;buy;271.0
2003;ETH-BTC;03:16:45;0.02107;22.0;buy;271.0
2004;ETH-BTC;03:16:47;0.02107;8.0;buy;271.0
2005;ETH-BTC;03:16:47;0.02107;21.0;buy;271.0
2006;ETH-BTC;03:20:15;0.02108;0.31643448;sell;274.0
2007;ETH-BTC;03:21:14;0.02106;0.31643448;buy;275.0
2008;ETH-BTC;03:22:47;0.02106;0.04287334;buy;277.0
2009;ETH-BTC;03:23:14;0.02107;0.01267999;sell;278.0
2010;ETH-BTC;03:23:19;0.02107;0.01267999;sell;278.0
2011;ETH-BTC;03:23:25;0.02106;0.01276428;buy;278.0
2012;ETH-BTC;03:23:59;0.02106;0.52728345;buy;278.0
2013;ETH-BTC;03:24:01;0.02106;0.01265584;buy;278.0
2014;ETH-BTC;03:24:44;0.02106;0.69379401;buy;279.0
2015;ETH-BTC;03:25:31;0.02106;1.35168712;buy;280.0
2016;ETH-BTC;03:26:22;0.02106;0.01082339;buy;281.0
2017;ETH-BTC;03:26:54;0.02106;0.04360297;buy;281.0
2018;ETH-BTC;03:29:16;0.02106;0.03519647;buy;283.0
2019;ETH-BTC;03:29:16;0.02106;0.98808112;buy;283.0
2020;ETH-BTC;03:29:16;0.02106;1.03890539;buy;283.0
2021;ETH-BTC;03:30:41;0.02106;0.26374158;buy;285.0
2022;ETH-BTC;03:31:15;0.02107;0.10199428;sell;285.0
2023;ETH-BTC;03:31:30;0.02107;0.65181096;sell;286.0
2024;ETH-BTC;03:31:50;0.02107;0.52890132;sell;286.0
2025;ETH-BTC;03:31:57;0.02106;0.67587085;buy;286.0
2026;ETH-BTC;03:32:52;0.02106;0.02130891;buy;287.0
2027;ETH-BTC;03:33:16;0.02105;3.16299546;buy;287.0
2028;ETH-BTC;03:36:27;0.02105;0.83700454;buy;291.0
2029;ETH-BTC;03:36:27;0.02105;1.56844463;buy;291.0
2030;ETH-BTC;03:36:27;0.02105;4.48533479;buy;291.0
2031;ETH-BTC;03:36:27;0.02105;23.0;buy;291.0
2032;ETH-BTC;03:37:36;0.02106;0.04274719;sell;292.0
2033;ETH-BTC;03:37:41;0.02106;0.01277057;sell;292.0
2034;ETH-BTC;03:37:45;0.02105;0.01276603;buy;292.0
2035;ETH-BTC;03:37:54;0.02106;0.01788122;sell;292.0
2036;ETH-BTC;03:40:49;0.02106;0.45357217;sell;295.0
2037;ETH-BTC;03:42:42;0.02106;0.08931602;buy;297.0
2038;ETH-BTC;03:42:45;0.02107;0.01479662;sell;297.0
2039;ETH-BTC;03:43:04;0.02107;0.46022014;sell;297.0
2040;ETH-BTC;03:43:04;0.02107;3.98520338;sell;297.0
2041;ETH-BTC;03:43:04;0.02107;11.92735723;sell;297.0
2042;ETH-BTC;22:01:42;0.02106;0.04543772;sell;1.0
2043;ETH-BTC;22:01:42;0.02107;6.17156229;sell;1.0
2044;ETH-BTC;22:01:42;0.02107;37.61653057;sell;1.0
2045;ETH-BTC;22:01:48;0.02107;0.72900118;sell;1.0
2046;ETH-BTC;22:02:24;0.02107;0.0984232;buy;1.0
2047;ETH-BTC;22:03:52;0.02111;0.02903228;sell;1.0
2048;ETH-BTC;22:04:10;0.02109;0.07953687;buy;1.0
2049;ETH-BTC;22:04:48;0.02109;7.07699051;sell;1.0
2050;ETH-BTC;22:05:39;0.02109;12.0;buy;1.0
2051;ETH-BTC;22:06:05;0.02109;0.31248017;buy;1.0
2052;ETH-BTC;22:06:17;0.0211;2.8918049;sell;1.0
2053;ETH-BTC;22:06:17;0.0211;2.91585897;sell;1.0
2054;ETH-BTC;22:06:35;0.02109;1.63389059;buy;1.0
2055;ETH-BTC;22:07:41;0.02109;0.17155114;buy;1.0
2056;ETH-BTC;22:07:41;0.0211;0.01229837;sell;1.0
2057;ETH-BTC;22:07:47;0.02108;0.01267853;buy;1.0
2058;ETH-BTC;22:08:41;0.02109;2.65845809;buy;1.0
2059;ETH-BTC;22:09:57;0.02108;0.5;buy;1.0
2060;ETH-BTC;22:15:42;0.02107;0.02338886;buy;1.0
2061;ETH-BTC;22:16:06;0.02109;0.20576568;sell;1.0
2062;ETH-BTC;22:16:30;0.02107;0.34934342;buy;1.0
2063;ETH-BTC;22:16:58;0.02108;2.09270692;buy;1.0
2064;ETH-BTC;22:17:07;0.02107;1.19;buy;1.0
2065;ETH-BTC;22:17:07;0.02107;2.85;buy;1.0
2066;ETH-BTC;22:17:07;0.02107;5.9;buy;1.0
2067;ETH-BTC;22:17:39;0.02108;0.31258066;buy;1.0
2068;ETH-BTC;22:18:02;0.02108;0.03149946;buy;1.0
2069;ETH-BTC;22:18:03;0.02108;0.24746942;buy;1.0
2070;ETH-BTC;22:18:14;0.02109;0.09981595;buy;1.0
2071;ETH-BTC;22:18:44;0.02109;0.01267552;sell;1.0
2072;ETH-BTC;22:18:53;0.02108;0.28740821;buy;1.0
2073;ETH-BTC;22:19:49;0.02109;0.75346594;buy;1.0
2074;ETH-BTC;22:20:09;0.02109;6.49978029;buy;1.0
2075;ETH-BTC;22:20:45;0.02108;0.1;buy;1.0
2076;ETH-BTC;22:20:48;0.02108;0.29297897;buy;1.0
2077;ETH-BTC;22:21:22;0.02109;0.3418124;sell;1.0
2078;ETH-BTC;22:22:52;0.0211;0.01246909;sell;1.0
2079;ETH-BTC;22:22:57;0.02109;0.01265954;buy;1.0
2080;ETH-BTC;22:22:57;0.02109;0.19959133;buy;1.0
2081;ETH-BTC;22:23:17;0.0211;0.06121364;sell;1.0
2082;ETH-BTC;22:23:31;0.02111;0.24414914;buy;1.0
2083;ETH-BTC;22:24:08;0.0211;1.25;buy;1.0
2084;ETH-BTC;22:24:08;0.0211;8.0;buy;1.0
2085;ETH-BTC;22:24:17;0.0211;5.7;buy;1.0
2086;ETH-BTC;22:24:19;0.02109;0.06903959;sell;1.0
2087;ETH-BTC;22:24:19;0.02109;0.61;buy;1.0
2088;ETH-BTC;22:24:19;0.02109;3.5;buy;1.0
2089;ETH-BTC;22:24:19;0.02109;3.89;buy;1.0
2090;ETH-BTC;22:24:23;0.02108;0.24169815;buy;1.0
2091;ETH-BTC;22:24:32;0.02109;5.25;buy;1.0
2092;ETH-BTC;22:26:19;0.02111;0.06200431;sell;1.0
2093;ETH-BTC;22:27:35;0.02111;0.07443331;sell;1.0
2094;ETH-BTC;22:29:04;0.02111;0.24121645;sell;1.0
2095;ETH-BTC;22:29:18;0.0211;1.07272051;buy;1.0
2096;ETH-BTC;22:29:18;0.0211;1.08169188;buy;1.0
